Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,6113733,-,-,-,-22.36,-68.49,0,2681,-4,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,GHI
2019,3,8,11,0,74
2019,3,8,12,0,335
2019,3,8,13,0,600
2019,3,8,14,0,829
2019,3,8,15,0,1000
2019,3,8,16,0,1093
2019,3,8,17,0,1113
2019,3,8,18,0,1046
2019,3,8,19,0,909
2019,3,8,20,0,707
2019,3,8,21,0,459
2019,3,8,22,0,191
2019,3,8,23,0,0
2019,3,9,0,0,0
2019,3,9,1,0,0
2019,3,9,2,0,0
2019,3,9,3,0,0
2019,3,9,4,0,0
2019,3,9,5,0,0
2019,3,9,6,0,0
2019,3,9,7,0,0
2019,3,9,8,0,0
2019,3,9,9,0,0
2019,3,9,10,0,0
2019,3,9,11,0,69
2019,3,9,12,0,322
2019,3,9,13,0,582
2019,3,9,14,0,808
2019,3,9,15,0,976
2019,3,9,16,0,1070
2019,3,9,17,0,1088
2019,3,9,18,0,1027
2019,3,9,19,0,891
2019,3,9,20,0,694
2019,3,9,21,0,447
2019,3,9,22,0,183
2019,3,9,23,0,0
2019,3,10,0,0,0
2019,3,10,1,0,0
2019,3,10,2,0,0
2019,3,10,3,0,0
2019,3,10,4,0,0
2019,3,10,5,0,0
2019,3,10,6,0,0
2019,3,10,7,0,0
2019,3,10,8,0,0
2019,3,10,9,0,0
2019,3,10,10,0,0
2019,3,10,11,0,66
2019,3,10,12,0,316
2019,3,10,13,0,577
2019,3,10,14,0,802
2019,3,10,15,0,971
2019,3,10,16,0,1068
2019,3,10,17,0,1087
2019,3,10,18,0,1022
2019,3,10,19,0,886
2019,3,10,20,0,685
2019,3,10,21,0,437
2019,3,10,22,0,175
2019,3,10,23,0,0
2019,3,11,0,0,0
2019,3,11,1,0,0
2019,3,11,2,0,0
2019,3,11,3,0,0
2019,3,11,4,0,0
2019,3,11,5,0,0
2019,3,11,6,0,0
2019,3,11,7,0,0
2019,3,11,8,0,0
2019,3,11,9,0,0
2019,3,11,10,0,0
2019,3,11,11,0,67
2019,3,11,12,0,320
2019,3,11,13,0,585
2019,3,11,14,0,812
2019,3,11,15,0,981
2019,3,11,16,0,1079
2019,3,11,17,0,1097
2019,3,11,18,0,1030
2019,3,11,19,0,892
2019,3,11,20,0,690
2019,3,11,21,0,441
2019,3,11,22,0,176
2019,3,11,23,0,0
2019,3,12,0,0,0
2019,3,12,1,0,0
2019,3,12,2,0,0
2019,3,12,3,0,0
2019,3,12,4,0,0
2019,3,12,5,0,0
2019,3,12,6,0,0
2019,3,12,7,0,0
2019,3,12,8,0,0
2019,3,12,9,0,0
2019,3,12,10,0,0
2019,3,12,11,0,69
2019,3,12,12,0,329
2019,3,12,13,0,595
2019,3,12,14,0,823
2019,3,12,15,0,993
2019,3,12,16,0,1084
2019,3,12,17,0,1097
2019,3,12,18,0,1034
2019,3,12,19,0,891
2019,3,12,20,0,688
2019,3,12,21,0,438
2019,3,12,22,0,174
2019,3,12,23,0,0
2019,3,13,0,0,0
2019,3,13,1,0,0
2019,3,13,2,0,0
2019,3,13,3,0,0
2019,3,13,4,0,0
2019,3,13,5,0,0
2019,3,13,6,0,0
2019,3,13,7,0,0
2019,3,13,8,0,0
2019,3,13,9,0,0
2019,3,13,10,0,0
2019,3,13,11,0,71
2019,3,13,12,0,338
2019,3,13,13,0,605
2019,3,13,14,0,836
2019,3,13,15,0,998
2019,3,13,16,0,1096
2019,3,13,17,0,1114
2019,3,13,18,0,1043
2019,3,13,19,0,897
2019,3,13,20,0,694
2019,3,13,21,0,440
2019,3,13,22,0,172
2019,3,13,23,0,0
2019,3,14,0,0,0
2019,3,14,1,0,0
2019,3,14,2,0,0
2019,3,14,3,0,0
2019,3,14,4,0,0
2019,3,14,5,0,0
2019,3,14,6,0,0
2019,3,14,7,0,0
2019,3,14,8,0,0
2019,3,14,9,0,0
2019,3,14,10,0,0
2019,3,14,11,0,71
2019,3,14,12,0,336
2019,3,14,13,0,603
2019,3,14,14,0,833
2019,3,14,15,0,1004
2019,3,14,16,0,1102
2019,3,14,17,0,1120
2019,3,14,18,0,1056
2019,3,14,19,0,907
2019,3,14,20,0,701
2019,3,14,21,0,443
2019,3,14,22,0,173
2019,3,14,23,0,0
2019,3,15,0,0,0
2019,3,15,1,0,0
2019,3,15,2,0,0
2019,3,15,3,0,0
2019,3,15,4,0,0
2019,3,15,5,0,0
2019,3,15,6,0,0
2019,3,15,7,0,0
2019,3,15,8,0,0
2019,3,15,9,0,0
2019,3,15,10,0,0
2019,3,15,11,0,72
2019,3,15,12,0,339
2019,3,15,13,0,609
2019,3,15,14,0,840
2019,3,15,15,0,1012
2019,3,15,16,0,1111
2019,3,15,17,0,1129
2019,3,15,18,0,1052
2019,3,15,19,0,910
2019,3,15,20,0,696
2019,3,15,21,0,443
2019,3,15,22,0,172
2019,3,15,23,0,0
2019,3,16,0,0,0
2019,3,16,1,0,0
2019,3,16,2,0,0
2019,3,16,3,0,0
2019,3,16,4,0,0
2019,3,16,5,0,0
2019,3,16,6,0,0
2019,3,16,7,0,0
2019,3,16,8,0,0
2019,3,16,9,0,0
2019,3,16,10,0,0
2019,3,16,11,0,70
2019,3,16,12,0,337
2019,3,16,13,0,606
2019,3,16,14,0,838
2019,3,16,15,0,1009
2019,3,16,16,0,1095
2019,3,16,17,0,1112
2019,3,16,18,0,1038
2019,3,16,19,0,897
2019,3,16,20,0,691
2019,3,16,21,0,434
2019,3,16,22,0,165
2019,3,16,23,0,0
2019,3,17,0,0,0
2019,3,17,1,0,0
2019,3,17,2,0,0
2019,3,17,3,0,0
2019,3,17,4,0,0
2019,3,17,5,0,0
2019,3,17,6,0,0
2019,3,17,7,0,0
2019,3,17,8,0,0
2019,3,17,9,0,0
2019,3,17,10,0,0
2019,3,17,11,0,68
2019,3,17,12,0,330
2019,3,17,13,0,596
2019,3,17,14,0,824
2019,3,17,15,0,993
2019,3,17,16,0,1091
2019,3,17,17,0,1098
2019,3,17,18,0,1027
2019,3,17,19,0,887
2019,3,17,20,0,677
2019,3,17,21,0,427
2019,3,17,22,0,160
2019,3,17,23,0,0
2019,3,18,0,0,0
2019,3,18,1,0,0
2019,3,18,2,0,0
2019,3,18,3,0,0
2019,3,18,4,0,0
2019,3,18,5,0,0
2019,3,18,6,0,0
2019,3,18,7,0,0
2019,3,18,8,0,0
2019,3,18,9,0,0
2019,3,18,10,0,0
2019,3,18,11,0,65
2019,3,18,12,0,324
2019,3,18,13,0,587
2019,3,18,14,0,814
2019,3,18,15,0,983
2019,3,18,16,0,1079
2019,3,18,17,0,1088
2019,3,18,18,0,1016
2019,3,18,19,0,869
2019,3,18,20,0,663
2019,3,18,21,0,410
2019,3,18,22,0,147
2019,3,18,23,0,0
2019,3,19,0,0,0
2019,3,19,1,0,0
2019,3,19,2,0,0
2019,3,19,3,0,0
2019,3,19,4,0,0
2019,3,19,5,0,0
2019,3,19,6,0,0
2019,3,19,7,0,0
2019,3,19,8,0,0
2019,3,19,9,0,0
2019,3,19,10,0,0
2019,3,19,11,0,63
2019,3,19,12,0,325
2019,3,19,13,0,591
2019,3,19,14,0,819
2019,3,19,15,0,989
2019,3,19,16,0,1085
2019,3,19,17,0,1091
2019,3,19,18,0,1025
2019,3,19,19,0,883
2019,3,19,20,0,670
2019,3,19,21,0,418
2019,3,19,22,0,150
2019,3,19,23,0,0
2019,3,20,0,0,0
2019,3,20,1,0,0
2019,3,20,2,0,0
2019,3,20,3,0,0
2019,3,20,4,0,0
2019,3,20,5,0,0
2019,3,20,6,0,0
2019,3,20,7,0,0
2019,3,20,8,0,0
2019,3,20,9,0,0
2019,3,20,10,0,0
2019,3,20,11,0,60
2019,3,20,12,0,318
2019,3,20,13,0,581
2019,3,20,14,0,808
2019,3,20,15,0,976
2019,3,20,16,0,1064
2019,3,20,17,0,1079
2019,3,20,18,0,1021
2019,3,20,19,0,879
2019,3,20,20,0,667
2019,3,20,21,0,415
2019,3,20,22,0,148
2019,3,20,23,0,0
2019,3,21,0,0,0
2019,3,21,1,0,0
2019,3,21,2,0,0
2019,3,21,3,0,0
2019,3,21,4,0,0
2019,3,21,5,0,0
2019,3,21,6,0,0
2019,3,21,7,0,0
2019,3,21,8,0,0
2019,3,21,9,0,0
2019,3,21,10,0,0
2019,3,21,11,0,62
2019,3,21,12,0,323
2019,3,21,13,0,588
2019,3,21,14,0,815
2019,3,21,15,0,983
2019,3,21,16,0,1078
2019,3,21,17,0,1084
2019,3,21,18,0,1018
2019,3,21,19,0,876
2019,3,21,20,0,669
2019,3,21,21,0,417
2019,3,21,22,0,148
2019,3,21,23,0,0
2019,3,22,0,0,0
2019,3,22,1,0,0
2019,3,22,2,0,0
2019,3,22,3,0,0
2019,3,22,4,0,0
2019,3,22,5,0,0
2019,3,22,6,0,0
2019,3,22,7,0,0
2019,3,22,8,0,0
2019,3,22,9,0,0
2019,3,22,10,0,0
2019,3,22,11,0,63
2019,3,22,12,0,325
2019,3,22,13,0,592
2019,3,22,14,0,821
2019,3,22,15,0,978
2019,3,22,16,0,1074
2019,3,22,17,0,1089
2019,3,22,18,0,1013
2019,3,22,19,0,870
2019,3,22,20,0,657
2019,3,22,21,0,406
2019,3,22,22,0,140
2019,3,22,23,0,0
2019,3,23,0,0,0
2019,3,23,1,0,0
2019,3,23,2,0,0
2019,3,23,3,0,0
2019,3,23,4,0,0
2019,3,23,5,0,0
2019,3,23,6,0,0
2019,3,23,7,0,0
2019,3,23,8,0,0
2019,3,23,9,0,0
2019,3,23,10,0,0
2019,3,23,11,0,58
2019,3,23,12,0,314
2019,3,23,13,0,576
2019,3,23,14,0,801
2019,3,23,15,0,967
2019,3,23,16,0,1061
2019,3,23,17,0,1074
2019,3,23,18,0,999
2019,3,23,19,0,857
2019,3,23,20,0,650
2019,3,23,21,0,396
2019,3,23,22,0,133
2019,3,23,23,0,0
2019,3,24,0,0,0
2019,3,24,1,0,0
2019,3,24,2,0,0
2019,3,24,3,0,0
2019,3,24,4,0,0
2019,3,24,5,0,0
2019,3,24,6,0,0
2019,3,24,7,0,0
2019,3,24,8,0,0
2019,3,24,9,0,0
2019,3,24,10,0,0
2019,3,24,11,0,55
2019,3,24,12,0,305
2019,3,24,13,0,563
2019,3,24,14,0,785
2019,3,24,15,0,948
2019,3,24,16,0,1040
2019,3,24,17,0,1047
2019,3,24,18,0,979
2019,3,24,19,0,832
2019,3,24,20,0,627
2019,3,24,21,0,379
2019,3,24,22,0,121
2019,3,24,23,0,0
2019,3,25,0,0,0
2019,3,25,1,0,0
2019,3,25,2,0,0
2019,3,25,3,0,0
2019,3,25,4,0,0
2019,3,25,5,0,0
2019,3,25,6,0,0
2019,3,25,7,0,0
2019,3,25,8,0,0
2019,3,25,9,0,0
2019,3,25,10,0,0
2019,3,25,11,0,51
2019,3,25,12,0,300
2019,3,25,13,0,555
2019,3,25,14,0,776
2019,3,25,15,0,939
2019,3,25,16,0,1030
2019,3,25,17,0,1042
2019,3,25,18,0,970
2019,3,25,19,0,833
2019,3,25,20,0,629
2019,3,25,21,0,381
2019,3,25,22,0,122
2019,3,25,23,0,0
2019,3,26,0,0,0
2019,3,26,1,0,0
2019,3,26,2,0,0
2019,3,26,3,0,0
2019,3,26,4,0,0
2019,3,26,5,0,0
2019,3,26,6,0,0
2019,3,26,7,0,0
2019,3,26,8,0,0
2019,3,26,9,0,0
2019,3,26,10,0,0
2019,3,26,11,0,52
2019,3,26,12,0,302
2019,3,26,13,0,562
2019,3,26,14,0,784
2019,3,26,15,0,948
2019,3,26,16,0,1033
2019,3,26,17,0,1044
2019,3,26,18,0,975
2019,3,26,19,0,831
2019,3,26,20,0,625
2019,3,26,21,0,375
2019,3,26,22,0,117
2019,3,26,23,0,0
2019,3,27,0,0,0
2019,3,27,1,0,0
2019,3,27,2,0,0
2019,3,27,3,0,0
2019,3,27,4,0,0
2019,3,27,5,0,0
2019,3,27,6,0,0
2019,3,27,7,0,0
2019,3,27,8,0,0
2019,3,27,9,0,0
2019,3,27,10,0,0
2019,3,27,11,0,46
2019,3,27,12,0,287
2019,3,27,13,0,544
2019,3,27,14,0,762
2019,3,27,15,0,927
2019,3,27,16,0,1018
2019,3,27,17,0,1036
2019,3,27,18,0,969
2019,3,27,19,0,827
2019,3,27,20,0,623
2019,3,27,21,0,375
2019,3,27,22,0,115
2019,3,27,23,0,0
2019,3,28,0,0,0
2019,3,28,1,0,0
2019,3,28,2,0,0
2019,3,28,3,0,0
2019,3,28,4,0,0
2019,3,28,5,0,0
2019,3,28,6,0,0
2019,3,28,7,0,0
2019,3,28,8,0,0
2019,3,28,9,0,0
2019,3,28,10,0,0
2019,3,28,11,0,46
2019,3,28,12,0,285
2019,3,28,13,0,539
2019,3,28,14,0,756
2019,3,28,15,0,914
2019,3,28,16,0,1006
2019,3,28,17,0,1019
2019,3,28,18,0,945
2019,3,28,19,0,803
2019,3,28,20,0,600
2019,3,28,21,0,355
2019,3,28,22,0,104
2019,3,28,23,0,0
2019,3,29,0,0,0
2019,3,29,1,0,0
2019,3,29,2,0,0
2019,3,29,3,0,0
2019,3,29,4,0,0
2019,3,29,5,0,0
2019,3,29,6,0,0
2019,3,29,7,0,0
2019,3,29,8,0,0
2019,3,29,9,0,0
2019,3,29,10,0,0
2019,3,29,11,0,39
2019,3,29,12,0,264
2019,3,29,13,0,510
2019,3,29,14,0,722
2019,3,29,15,0,876
2019,3,29,16,0,965
2019,3,29,17,0,979
2019,3,29,18,0,908
2019,3,29,19,0,767
2019,3,29,20,0,568
2019,3,29,21,0,327
2019,3,29,22,0,90
2019,3,29,23,0,0
2019,3,30,0,0,0
2019,3,30,1,0,0
2019,3,30,2,0,0
2019,3,30,3,0,0
2019,3,30,4,0,0
2019,3,30,5,0,0
2019,3,30,6,0,0
2019,3,30,7,0,0
2019,3,30,8,0,0
2019,3,30,9,0,0
2019,3,30,10,0,0
2019,3,30,11,0,37
2019,3,30,12,0,257
2019,3,30,13,0,501
2019,3,30,14,0,713
2019,3,30,15,0,877
2019,3,30,16,0,961
2019,3,30,17,0,969
2019,3,30,18,0,903
2019,3,30,19,0,761
2019,3,30,20,0,562
2019,3,30,21,0,326
2019,3,30,22,0,67
2019,3,30,23,0,0
2019,3,31,0,0,0
2019,3,31,1,0,0
2019,3,31,2,0,0
2019,3,31,3,0,0
2019,3,31,4,0,0
2019,3,31,5,0,0
2019,3,31,6,0,0
2019,3,31,7,0,0
2019,3,31,8,0,0
2019,3,31,9,0,0
2019,3,31,10,0,0
2019,3,31,11,0,40
2019,3,31,12,0,270
2019,3,31,13,0,517
2019,3,31,14,0,729
2019,3,31,15,0,885
2019,3,31,16,0,971
2019,3,31,17,0,981
2019,3,31,18,0,914
2019,3,31,19,0,774
2019,3,31,20,0,576
2019,3,31,21,0,196
2019,3,31,22,0,63
2019,3,31,23,0,0
2019,4,1,0,0,0
2019,4,1,1,0,0
2019,4,1,2,0,0
2019,4,1,3,0,0
2019,4,1,4,0,0
2019,4,1,5,0,0
2019,4,1,6,0,0
2019,4,1,7,0,0
2019,4,1,8,0,0
2019,4,1,9,0,0
2019,4,1,10,0,0
2019,4,1,11,0,42
2019,4,1,12,0,278
2019,4,1,13,0,525
2019,4,1,14,0,736
2019,4,1,15,0,890
2019,4,1,16,0,977
2019,4,1,17,0,987
2019,4,1,18,0,919
2019,4,1,19,0,363
2019,4,1,20,0,490
2019,4,1,21,0,235
2019,4,1,22,0,60
2019,4,1,23,0,0
2019,4,2,0,0,0
2019,4,2,1,0,0
2019,4,2,2,0,0
2019,4,2,3,0,0
2019,4,2,4,0,0
2019,4,2,5,0,0
2019,4,2,6,0,0
2019,4,2,7,0,0
2019,4,2,8,0,0
2019,4,2,9,0,0
2019,4,2,10,0,0
2019,4,2,11,0,42
2019,4,2,12,0,280
2019,4,2,13,0,531
2019,4,2,14,0,743
2019,4,2,15,0,462
2019,4,2,16,0,984
2019,4,2,17,0,989
2019,4,2,18,0,916
2019,4,2,19,0,561
2019,4,2,20,0,385
2019,4,2,21,0,328
2019,4,2,22,0,57
2019,4,2,23,0,0
2019,4,3,0,0,0
2019,4,3,1,0,0
2019,4,3,2,0,0
2019,4,3,3,0,0
2019,4,3,4,0,0
2019,4,3,5,0,0
2019,4,3,6,0,0
2019,4,3,7,0,0
2019,4,3,8,0,0
2019,4,3,9,0,0
2019,4,3,10,0,0
2019,4,3,11,0,14
2019,4,3,12,0,258
2019,4,3,13,0,305
2019,4,3,14,0,701
2019,4,3,15,0,859
2019,4,3,16,0,925
2019,4,3,17,0,944
2019,4,3,18,0,740
2019,4,3,19,0,89
2019,4,3,20,0,53
2019,4,3,21,0,137
2019,4,3,22,0,54
2019,4,3,23,0,0
2019,4,4,0,0,0
2019,4,4,1,0,0
2019,4,4,2,0,0
2019,4,4,3,0,0
2019,4,4,4,0,0
2019,4,4,5,0,0
2019,4,4,6,0,0
2019,4,4,7,0,0
2019,4,4,8,0,0
2019,4,4,9,0,0
2019,4,4,10,0,0
2019,4,4,11,0,38
2019,4,4,12,0,277
2019,4,4,13,0,534
2019,4,4,14,0,752
2019,4,4,15,0,910
2019,4,4,16,0,998
2019,4,4,17,0,979
2019,4,4,18,0,500
2019,4,4,19,0,416
2019,4,4,20,0,574
2019,4,4,21,0,328
2019,4,4,22,0,53
2019,4,4,23,0,0
2019,4,5,0,0,0
2019,4,5,1,0,0
2019,4,5,2,0,0
2019,4,5,3,0,0
2019,4,5,4,0,0
2019,4,5,5,0,0
2019,4,5,6,0,0
2019,4,5,7,0,0
2019,4,5,8,0,0
2019,4,5,9,0,0
2019,4,5,10,0,0
2019,4,5,11,0,12
2019,4,5,12,0,194
2019,4,5,13,0,537
2019,4,5,14,0,760
2019,4,5,15,0,919
2019,4,5,16,0,1016
2019,4,5,17,0,1024
2019,4,5,18,0,953
2019,4,5,19,0,801
2019,4,5,20,0,594
2019,4,5,21,0,345
2019,4,5,22,0,64
2019,4,5,23,0,0
2019,4,6,0,0,0
2019,4,6,1,0,0
2019,4,6,2,0,0
2019,4,6,3,0,0
2019,4,6,4,0,0
2019,4,6,5,0,0
2019,4,6,6,0,0
2019,4,6,7,0,0
2019,4,6,8,0,0
2019,4,6,9,0,0
2019,4,6,10,0,0
2019,4,6,11,0,44
2019,4,6,12,0,294
2019,4,6,13,0,564
2019,4,6,14,0,788
2019,4,6,15,0,952
2019,4,6,16,0,1023
2019,4,6,17,0,1031
2019,4,6,18,0,960
2019,4,6,19,0,813
2019,4,6,20,0,602
2019,4,6,21,0,347
2019,4,6,22,0,85
2019,4,6,23,0,0
2019,4,7,0,0,0
2019,4,7,1,0,0
2019,4,7,2,0,0
2019,4,7,3,0,0
2019,4,7,4,0,0
2019,4,7,5,0,0
2019,4,7,6,0,0
2019,4,7,7,0,0
2019,4,7,8,0,0
2019,4,7,9,0,0
2019,4,7,10,0,0
2019,4,7,11,0,43
2019,4,7,12,0,299
2019,4,7,13,0,561
2019,4,7,14,0,785
2019,4,7,15,0,947
2019,4,7,16,0,1018
2019,4,7,17,0,1026
2019,4,7,18,0,953
2019,4,7,19,0,805
2019,4,7,20,0,587
2019,4,7,21,0,336
2019,4,7,22,0,81
2019,4,7,23,0,0
2019,4,8,0,0,0
2019,4,8,1,0,0
2019,4,8,2,0,0
2019,4,8,3,0,0
2019,4,8,4,0,0
2019,4,8,5,0,0
2019,4,8,6,0,0
2019,4,8,7,0,0
2019,4,8,8,0,0
2019,4,8,9,0,0
2019,4,8,10,0,0
2019,4,8,11,0,41
2019,4,8,12,0,290
2019,4,8,13,0,548
2019,4,8,14,0,767
2019,4,8,15,0,927
2019,4,8,16,0,1015
2019,4,8,17,0,1023
2019,4,8,18,0,938
2019,4,8,19,0,792
2019,4,8,20,0,585
2019,4,8,21,0,334
2019,4,8,22,0,79
2019,4,8,23,0,0
2019,4,9,0,0,0
2019,4,9,1,0,0
2019,4,9,2,0,0
2019,4,9,3,0,0
2019,4,9,4,0,0
2019,4,9,5,0,0
2019,4,9,6,0,0
2019,4,9,7,0,0
2019,4,9,8,0,0
2019,4,9,9,0,0
2019,4,9,10,0,0
2019,4,9,11,0,40
2019,4,9,12,0,293
2019,4,9,13,0,555
2019,4,9,14,0,777
2019,4,9,15,0,939
2019,4,9,16,0,1027
2019,4,9,17,0,1035
2019,4,9,18,0,943
2019,4,9,19,0,796
2019,4,9,20,0,586
2019,4,9,21,0,327
2019,4,9,22,0,74
2019,4,9,23,0,0
2019,4,10,0,0,0
2019,4,10,1,0,0
2019,4,10,2,0,0
2019,4,10,3,0,0
2019,4,10,4,0,0
2019,4,10,5,0,0
2019,4,10,6,0,0
2019,4,10,7,0,0
2019,4,10,8,0,0
2019,4,10,9,0,0
2019,4,10,10,0,0
2019,4,10,11,0,34
2019,4,10,12,0,272
2019,4,10,13,0,524
2019,4,10,14,0,739
2019,4,10,15,0,896
2019,4,10,16,0,982
2019,4,10,17,0,988
2019,4,10,18,0,916
2019,4,10,19,0,770
2019,4,10,20,0,563
2019,4,10,21,0,312
2019,4,10,22,0,66
2019,4,10,23,0,0
2019,4,11,0,0,0
2019,4,11,1,0,0
2019,4,11,2,0,0
2019,4,11,3,0,0
2019,4,11,4,0,0
2019,4,11,5,0,0
2019,4,11,6,0,0
2019,4,11,7,0,0
2019,4,11,8,0,0
2019,4,11,9,0,0
2019,4,11,10,0,0
2019,4,11,11,0,34
2019,4,11,12,0,273
2019,4,11,13,0,524
2019,4,11,14,0,739
2019,4,11,15,0,895
2019,4,11,16,0,980
2019,4,11,17,0,986
2019,4,11,18,0,914
2019,4,11,19,0,769
2019,4,11,20,0,563
2019,4,11,21,0,316
2019,4,11,22,0,69
2019,4,11,23,0,0
2019,4,12,0,0,0
2019,4,12,1,0,0
2019,4,12,2,0,0
2019,4,12,3,0,0
2019,4,12,4,0,0
2019,4,12,5,0,0
2019,4,12,6,0,0
2019,4,12,7,0,0
2019,4,12,8,0,0
2019,4,12,9,0,0
2019,4,12,10,0,0
2019,4,12,11,0,36
2019,4,12,12,0,281
2019,4,12,13,0,536
2019,4,12,14,0,753
2019,4,12,15,0,911
2019,4,12,16,0,996
2019,4,12,17,0,1002
2019,4,12,18,0,918
2019,4,12,19,0,772
2019,4,12,20,0,565
2019,4,12,21,0,311
2019,4,12,22,0,64
2019,4,12,23,0,0
2019,4,13,0,0,0
2019,4,13,1,0,0
2019,4,13,2,0,0
2019,4,13,3,0,0
2019,4,13,4,0,0
2019,4,13,5,0,0
2019,4,13,6,0,0
2019,4,13,7,0,0
2019,4,13,8,0,0
2019,4,13,9,0,0
2019,4,13,10,0,0
2019,4,13,11,0,35
2019,4,13,12,0,279
2019,4,13,13,0,533
2019,4,13,14,0,749
2019,4,13,15,0,906
2019,4,13,16,0,991
2019,4,13,17,0,997
2019,4,13,18,0,913
2019,4,13,19,0,767
2019,4,13,20,0,560
2019,4,13,21,0,308
2019,4,13,22,0,61
2019,4,13,23,0,0
2019,4,14,0,0,0
2019,4,14,1,0,0
2019,4,14,2,0,0
2019,4,14,3,0,0
2019,4,14,4,0,0
2019,4,14,5,0,0
2019,4,14,6,0,0
2019,4,14,7,0,0
2019,4,14,8,0,0
2019,4,14,9,0,0
2019,4,14,10,0,0
2019,4,14,11,0,34
2019,4,14,12,0,283
2019,4,14,13,0,541
2019,4,14,14,0,760
2019,4,14,15,0,919
2019,4,14,16,0,1005
2019,4,14,17,0,992
2019,4,14,18,0,919
2019,4,14,19,0,772
2019,4,14,20,0,555
2019,4,14,21,0,188
2019,4,14,22,0,59
2019,4,14,23,0,0
2019,4,15,0,0,0
2019,4,15,1,0,0
2019,4,15,2,0,0
2019,4,15,3,0,0
2019,4,15,4,0,0
2019,4,15,5,0,0
2019,4,15,6,0,0
2019,4,15,7,0,0
2019,4,15,8,0,0
2019,4,15,9,0,0
2019,4,15,10,0,0
2019,4,15,11,0,33
2019,4,15,12,0,275
2019,4,15,13,0,527
2019,4,15,14,0,742
2019,4,15,15,0,898
2019,4,15,16,0,983
2019,4,15,17,0,988
2019,4,15,18,0,914
2019,4,15,19,0,767
2019,4,15,20,0,558
2019,4,15,21,0,307
2019,4,15,22,0,57
2019,4,15,23,0,0
2019,4,16,0,0,0
2019,4,16,1,0,0
2019,4,16,2,0,0
2019,4,16,3,0,0
2019,4,16,4,0,0
2019,4,16,5,0,0
2019,4,16,6,0,0
2019,4,16,7,0,0
2019,4,16,8,0,0
2019,4,16,9,0,0
2019,4,16,10,0,0
2019,4,16,11,0,28
2019,4,16,12,0,252
2019,4,16,13,0,492
2019,4,16,14,0,696
2019,4,16,15,0,846
2019,4,16,16,0,926
2019,4,16,17,0,930
2019,4,16,18,0,857
2019,4,16,19,0,712
2019,4,16,20,0,511
2019,4,16,21,0,200
2019,4,16,22,0,30
2019,4,16,23,0,0
2019,4,17,0,0,0
2019,4,17,1,0,0
2019,4,17,2,0,0
2019,4,17,3,0,0
2019,4,17,4,0,0
2019,4,17,5,0,0
2019,4,17,6,0,0
2019,4,17,7,0,0
2019,4,17,8,0,0
2019,4,17,9,0,0
2019,4,17,10,0,0
2019,4,17,11,0,12
2019,4,17,12,0,72
2019,4,17,13,0,219
2019,4,17,14,0,483
2019,4,17,15,0,855
2019,4,17,16,0,937
2019,4,17,17,0,943
2019,4,17,18,0,737
2019,4,17,19,0,727
2019,4,17,20,0,456
2019,4,17,21,0,280
2019,4,17,22,0,45
2019,4,17,23,0,0
2019,4,18,0,0,0
2019,4,18,1,0,0
2019,4,18,2,0,0
2019,4,18,3,0,0
2019,4,18,4,0,0
2019,4,18,5,0,0
2019,4,18,6,0,0
2019,4,18,7,0,0
2019,4,18,8,0,0
2019,4,18,9,0,0
2019,4,18,10,0,0
2019,4,18,11,0,26
2019,4,18,12,0,250
2019,4,18,13,0,322
2019,4,18,14,0,625
2019,4,18,15,0,852
2019,4,18,16,0,933
2019,4,18,17,0,937
2019,4,18,18,0,863
2019,4,18,19,0,719
2019,4,18,20,0,516
2019,4,18,21,0,275
2019,4,18,22,0,43
2019,4,18,23,0,0
2019,4,19,0,0,0
2019,4,19,1,0,0
2019,4,19,2,0,0
2019,4,19,3,0,0
2019,4,19,4,0,0
2019,4,19,5,0,0
2019,4,19,6,0,0
2019,4,19,7,0,0
2019,4,19,8,0,0
2019,4,19,9,0,0
2019,4,19,10,0,0
2019,4,19,11,0,26
2019,4,19,12,0,257
2019,4,19,13,0,506
2019,4,19,14,0,717
2019,4,19,15,0,870
2019,4,19,16,0,964
2019,4,19,17,0,968
2019,4,19,18,0,893
2019,4,19,19,0,745
2019,4,19,20,0,537
2019,4,19,21,0,288
2019,4,19,22,0,43
2019,4,19,23,0,0
2019,4,20,0,0,0
2019,4,20,1,0,0
2019,4,20,2,0,0
