Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2116192,-,-,-,25.54,-103.41,0,1123,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,GHI
2024,4,17,22,0,705
2024,4,17,23,0,465
2024,4,18,0,0,131
2024,4,18,1,0,25
2024,4,18,2,0,0
2024,4,18,3,0,0
2024,4,18,4,0,0
2024,4,18,5,0,0
2024,4,18,6,0,0
2024,4,18,7,0,0
2024,4,18,8,0,0
2024,4,18,9,0,0
2024,4,18,10,0,0
2024,4,18,11,0,0
2024,4,18,12,0,0
2024,4,18,13,0,43
2024,4,18,14,0,272
2024,4,18,15,0,545
2024,4,18,16,0,761
2024,4,18,17,0,926
2024,4,18,18,0,1032
2024,4,18,19,0,1061
2024,4,18,20,0,877
2024,4,18,21,0,754
2024,4,18,22,0,717
2024,4,18,23,0,492
2024,4,19,0,0,249
2024,4,19,1,0,35
2024,4,19,2,0,0
2024,4,19,3,0,0
2024,4,19,4,0,0
2024,4,19,5,0,0
2024,4,19,6,0,0
2024,4,19,7,0,0
2024,4,19,8,0,0
2024,4,19,9,0,0
2024,4,19,10,0,0
2024,4,19,11,0,0
2024,4,19,12,0,0
2024,4,19,13,0,77
2024,4,19,14,0,306
2024,4,19,15,0,543
2024,4,19,16,0,751
2024,4,19,17,0,913
2024,4,19,18,0,1007
2024,4,19,19,0,1031
2024,4,19,20,0,983
2024,4,19,21,0,858
2024,4,19,22,0,686
2024,4,19,23,0,470
2024,4,20,0,0,234
2024,4,20,1,0,31
2024,4,20,2,0,0
2024,4,20,3,0,0
2024,4,20,4,0,0
2024,4,20,5,0,0
2024,4,20,6,0,0
2024,4,20,7,0,0
2024,4,20,8,0,0
2024,4,20,9,0,0
2024,4,20,10,0,0
2024,4,20,11,0,0
2024,4,20,12,0,0
2024,4,20,13,0,91
2024,4,20,14,0,335
2024,4,20,15,0,585
2024,4,20,16,0,800
2024,4,20,17,0,967
2024,4,20,18,0,1070
2024,4,20,19,0,879
2024,4,20,20,0,1046
2024,4,20,21,0,926
2024,4,20,22,0,745
2024,4,20,23,0,517
2024,4,21,0,0,268
2024,4,21,1,0,41
2024,4,21,2,0,0
2024,4,21,3,0,0
2024,4,21,4,0,0
2024,4,21,5,0,0
2024,4,21,6,0,0
2024,4,21,7,0,0
2024,4,21,8,0,0
2024,4,21,9,0,0
2024,4,21,10,0,0
2024,4,21,11,0,0
2024,4,21,12,0,0
2024,4,21,13,0,72
2024,4,21,14,0,291
2024,4,21,15,0,361
2024,4,21,16,0,743
2024,4,21,17,0,910
2024,4,21,18,0,1013
2024,4,21,19,0,1043
2024,4,21,20,0,995
2024,4,21,21,0,869
2024,4,21,22,0,691
2024,4,21,23,0,439
2024,4,22,0,0,237
2024,4,22,1,0,29
2024,4,22,2,0,0
2024,4,22,3,0,0
2024,4,22,4,0,0
2024,4,22,5,0,0
2024,4,22,6,0,0
2024,4,22,7,0,0
2024,4,22,8,0,0
2024,4,22,9,0,0
2024,4,22,10,0,0
2024,4,22,11,0,0
2024,4,22,12,0,0
2024,4,22,13,0,68
2024,4,22,14,0,278
2024,4,22,15,0,507
2024,4,22,16,0,717
2024,4,22,17,0,883
2024,4,22,18,0,1001
2024,4,22,19,0,1036
2024,4,22,20,0,995
2024,4,22,21,0,882
2024,4,22,22,0,710
2024,4,22,23,0,490
2024,4,23,0,0,250
2024,4,23,1,0,38
2024,4,23,2,0,0
2024,4,23,3,0,0
2024,4,23,4,0,0
2024,4,23,5,0,0
2024,4,23,6,0,0
2024,4,23,7,0,0
2024,4,23,8,0,0
2024,4,23,9,0,0
2024,4,23,10,0,0
2024,4,23,11,0,0
2024,4,23,12,0,0
2024,4,23,13,0,90
2024,4,23,14,0,323
2024,4,23,15,0,564
2024,4,23,16,0,779
2024,4,23,17,0,944
2024,4,23,18,0,1043
2024,4,23,19,0,1075
2024,4,23,20,0,1028
2024,4,23,21,0,904
2024,4,23,22,0,726
2024,4,23,23,0,468
2024,4,24,0,0,254
2024,4,24,1,0,41
2024,4,24,2,0,0
2024,4,24,3,0,0
2024,4,24,4,0,0
2024,4,24,5,0,0
2024,4,24,6,0,0
2024,4,24,7,0,0
2024,4,24,8,0,0
2024,4,24,9,0,0
2024,4,24,10,0,0
2024,4,24,11,0,0
2024,4,24,12,0,0
2024,4,24,13,0,94
2024,4,24,14,0,272
2024,4,24,15,0,571
2024,4,24,16,0,675
2024,4,24,17,0,948
2024,4,24,18,0,1041
2024,4,24,19,0,1068
2024,4,24,20,0,916
2024,4,24,21,0,689
2024,4,24,22,0,629
2024,4,24,23,0,500
2024,4,25,0,0,148
2024,4,25,1,0,41
2024,4,25,2,0,0
2024,4,25,3,0,0
2024,4,25,4,0,0
2024,4,25,5,0,0
2024,4,25,6,0,0
2024,4,25,7,0,0
2024,4,25,8,0,0
2024,4,25,9,0,0
2024,4,25,10,0,0
2024,4,25,11,0,0
2024,4,25,12,0,0
2024,4,25,13,0,98
2024,4,25,14,0,336
2024,4,25,15,0,513
2024,4,25,16,0,798
2024,4,25,17,0,966
2024,4,25,18,0,961
2024,4,25,19,0,1091
2024,4,25,20,0,1042
2024,4,25,21,0,920
2024,4,25,22,0,701
2024,4,25,23,0,334
2024,4,26,0,0,268
2024,4,26,1,0,45
2024,4,26,2,0,0
2024,4,26,3,0,0
2024,4,26,4,0,0
2024,4,26,5,0,0
2024,4,26,6,0,0
2024,4,26,7,0,0
2024,4,26,8,0,0
2024,4,26,9,0,0
2024,4,26,10,0,0
2024,4,26,11,0,0
2024,4,26,12,0,0
2024,4,26,13,0,17
2024,4,26,14,0,331
2024,4,26,15,0,480
2024,4,26,16,0,793
2024,4,26,17,0,960
2024,4,26,18,0,1064
2024,4,26,19,0,1092
2024,4,26,20,0,1049
2024,4,26,21,0,932
2024,4,26,22,0,752
2024,4,26,23,0,528
2024,4,27,0,0,279
2024,4,27,1,0,48
2024,4,27,2,0,0
2024,4,27,3,0,0
2024,4,27,4,0,0
2024,4,27,5,0,0
2024,4,27,6,0,0
2024,4,27,7,0,0
2024,4,27,8,0,0
2024,4,27,9,0,0
2024,4,27,10,0,0
2024,4,27,11,0,0
2024,4,27,12,0,0
2024,4,27,13,0,108
2024,4,27,14,0,355
2024,4,27,15,0,605
2024,4,27,16,0,823
2024,4,27,17,0,990
2024,4,27,18,0,1093
2024,4,27,19,0,1120
2024,4,27,20,0,1072
2024,4,27,21,0,952
2024,4,27,22,0,770
2024,4,27,23,0,541
2024,4,28,0,0,287
2024,4,28,1,0,51
2024,4,28,2,0,0
2024,4,28,3,0,0
2024,4,28,4,0,0
2024,4,28,5,0,0
2024,4,28,6,0,0
2024,4,28,7,0,0
2024,4,28,8,0,0
2024,4,28,9,0,0
2024,4,28,10,0,0
2024,4,28,11,0,0
2024,4,28,12,0,0
2024,4,28,13,0,106
2024,4,28,14,0,345
2024,4,28,15,0,588
2024,4,28,16,0,801
2024,4,28,17,0,965
2024,4,28,18,0,1069
2024,4,28,19,0,1096
2024,4,28,20,0,1048
2024,4,28,21,0,921
2024,4,28,22,0,741
2024,4,28,23,0,516
2024,4,29,0,0,270
2024,4,29,1,0,48
2024,4,29,2,0,0
2024,4,29,3,0,0
2024,4,29,4,0,0
2024,4,29,5,0,0
2024,4,29,6,0,0
2024,4,29,7,0,0
2024,4,29,8,0,0
2024,4,29,9,0,0
2024,4,29,10,0,0
2024,4,29,11,0,0
2024,4,29,12,0,0
2024,4,29,13,0,112
2024,4,29,14,0,356
2024,4,29,15,0,601
2024,4,29,16,0,815
2024,4,29,17,0,979
2024,4,29,18,0,1072
2024,4,29,19,0,1098
2024,4,29,20,0,1049
2024,4,29,21,0,931
2024,4,29,22,0,751
2024,4,29,23,0,529
2024,4,30,0,0,279
2024,4,30,1,0,51
2024,4,30,2,0,0
2024,4,30,3,0,0
2024,4,30,4,0,0
2024,4,30,5,0,0
2024,4,30,6,0,0
2024,4,30,7,0,0
2024,4,30,8,0,0
2024,4,30,9,0,0
2024,4,30,10,0,0
2024,4,30,11,0,0
2024,4,30,12,0,0
2024,4,30,13,0,107
2024,4,30,14,0,341
2024,4,30,15,0,577
2024,4,30,16,0,791
2024,4,30,17,0,953
2024,4,30,18,0,913
2024,4,30,19,0,1081
2024,4,30,20,0,1031
2024,4,30,21,0,856
2024,4,30,22,0,729
2024,4,30,23,0,507
2024,5,1,0,0,266
2024,5,1,1,0,49
2024,5,1,2,0,0
2024,5,1,3,0,0
2024,5,1,4,0,0
2024,5,1,5,0,0
2024,5,1,6,0,0
2024,5,1,7,0,0
2024,5,1,8,0,0
2024,5,1,9,0,0
2024,5,1,10,0,0
2024,5,1,11,0,0
2024,5,1,12,0,0
2024,5,1,13,0,115
2024,5,1,14,0,358
2024,5,1,15,0,601
2024,5,1,16,0,816
2024,5,1,17,0,977
2024,5,1,18,0,1069
2024,5,1,19,0,1100
2024,5,1,20,0,1052
2024,5,1,21,0,934
2024,5,1,22,0,755
2024,5,1,23,0,530
2024,5,2,0,0,283
2024,5,2,1,0,55
2024,5,2,2,0,0
2024,5,2,3,0,0
2024,5,2,4,0,0
2024,5,2,5,0,0
2024,5,2,6,0,0
2024,5,2,7,0,0
2024,5,2,8,0,0
2024,5,2,9,0,0
2024,5,2,10,0,0
2024,5,2,11,0,0
2024,5,2,12,0,0
2024,5,2,13,0,48
2024,5,2,14,0,269
2024,5,2,15,0,471
2024,5,2,16,0,673
2024,5,2,17,0,773
2024,5,2,18,0,883
2024,5,2,19,0,940
2024,5,2,20,0,1044
2024,5,2,21,0,922
2024,5,2,22,0,719
2024,5,2,23,0,524
2024,5,3,0,0,200
2024,5,3,1,0,55
2024,5,3,2,0,0
2024,5,3,3,0,0
2024,5,3,4,0,0
2024,5,3,5,0,0
2024,5,3,6,0,0
2024,5,3,7,0,0
2024,5,3,8,0,0
2024,5,3,9,0,0
2024,5,3,10,0,0
2024,5,3,11,0,0
2024,5,3,12,0,0
2024,5,3,13,0,124
2024,5,3,14,0,367
2024,5,3,15,0,611
2024,5,3,16,0,823
2024,5,3,17,0,990
2024,5,3,18,0,1087
2024,5,3,19,0,1113
2024,5,3,20,0,1071
2024,5,3,21,0,941
2024,5,3,22,0,760
2024,5,3,23,0,532
2024,5,4,0,0,282
2024,5,4,1,0,13
2024,5,4,2,0,0
2024,5,4,3,0,0
2024,5,4,4,0,0
2024,5,4,5,0,0
2024,5,4,6,0,0
2024,5,4,7,0,0
2024,5,4,8,0,0
2024,5,4,9,0,0
2024,5,4,10,0,0
2024,5,4,11,0,0
2024,5,4,12,0,0
2024,5,4,13,0,98
2024,5,4,14,0,207
2024,5,4,15,0,513
2024,5,4,16,0,645
2024,5,4,17,0,809
2024,5,4,18,0,425
2024,5,4,19,0,1068
2024,5,4,20,0,1018
2024,5,4,21,0,907
2024,5,4,22,0,732
2024,5,4,23,0,424
2024,5,5,0,0,279
2024,5,5,1,0,58
2024,5,5,2,0,0
2024,5,5,3,0,0
2024,5,5,4,0,0
2024,5,5,5,0,0
2024,5,5,6,0,0
2024,5,5,7,0,0
2024,5,5,8,0,0
2024,5,5,9,0,0
2024,5,5,10,0,0
2024,5,5,11,0,0
2024,5,5,12,0,0
2024,5,5,13,0,124
2024,5,5,14,0,361
2024,5,5,15,0,600
2024,5,5,16,0,812
2024,5,5,17,0,974
2024,5,5,18,0,1071
2024,5,5,19,0,1097
2024,5,5,20,0,1049
2024,5,5,21,0,925
2024,5,5,22,0,745
2024,5,5,23,0,524
2024,5,6,0,0,280
2024,5,6,1,0,58
2024,5,6,2,0,0
2024,5,6,3,0,0
2024,5,6,4,0,0
2024,5,6,5,0,0
2024,5,6,6,0,0
2024,5,6,7,0,0
2024,5,6,8,0,0
2024,5,6,9,0,0
2024,5,6,10,0,0
2024,5,6,11,0,0
2024,5,6,12,0,0
2024,5,6,13,0,66
2024,5,6,14,0,251
2024,5,6,15,0,516
2024,5,6,16,0,709
2024,5,6,17,0,971
2024,5,6,18,0,988
2024,5,6,19,0,974
2024,5,6,20,0,920
2024,5,6,21,0,747
2024,5,6,22,0,526
2024,5,6,23,0,523
2024,5,7,0,0,169
2024,5,7,1,0,23
2024,5,7,2,0,0
2024,5,7,3,0,0
2024,5,7,4,0,0
2024,5,7,5,0,0
2024,5,7,6,0,0
2024,5,7,7,0,0
2024,5,7,8,0,0
2024,5,7,9,0,0
2024,5,7,10,0,0
2024,5,7,11,0,0
2024,5,7,12,0,0
2024,5,7,13,0,124
2024,5,7,14,0,360
2024,5,7,15,0,600
2024,5,7,16,0,806
2024,5,7,17,0,964
2024,5,7,18,0,1060
2024,5,7,19,0,994
2024,5,7,20,0,1036
2024,5,7,21,0,914
2024,5,7,22,0,713
2024,5,7,23,0,408
2024,5,8,0,0,241
2024,5,8,1,0,48
2024,5,8,2,0,0
2024,5,8,3,0,0
2024,5,8,4,0,0
2024,5,8,5,0,0
2024,5,8,6,0,0
2024,5,8,7,0,0
2024,5,8,8,0,0
2024,5,8,9,0,0
2024,5,8,10,0,0
2024,5,8,11,0,0
2024,5,8,12,0,0
2024,5,8,13,0,77
2024,5,8,14,0,122
2024,5,8,15,0,149
2024,5,8,16,0,577
2024,5,8,17,0,542
2024,5,8,18,0,771
2024,5,8,19,0,876
2024,5,8,20,0,909
2024,5,8,21,0,888
2024,5,8,22,0,659
2024,5,8,23,0,419
2024,5,9,0,0,129
2024,5,9,1,0,60
2024,5,9,2,0,0
2024,5,9,3,0,0
2024,5,9,4,0,0
2024,5,9,5,0,0
2024,5,9,6,0,0
2024,5,9,7,0,0
2024,5,9,8,0,0
2024,5,9,9,0,0
2024,5,9,10,0,0
2024,5,9,11,0,0
2024,5,9,12,0,0
2024,5,9,13,0,123
2024,5,9,14,0,355
2024,5,9,15,0,590
2024,5,9,16,0,798
2024,5,9,17,0,955
2024,5,9,18,0,1051
2024,5,9,19,0,1076
2024,5,9,20,0,1030
2024,5,9,21,0,913
2024,5,9,22,0,734
2024,5,9,23,0,515
2024,5,10,0,0,276
2024,5,10,1,0,60
2024,5,10,2,0,0
2024,5,10,3,0,0
2024,5,10,4,0,0
2024,5,10,5,0,0
2024,5,10,6,0,0
2024,5,10,7,0,0
2024,5,10,8,0,0
2024,5,10,9,0,0
2024,5,10,10,0,0
2024,5,10,11,0,0
2024,5,10,12,0,0
2024,5,10,13,0,71
2024,5,10,14,0,363
2024,5,10,15,0,592
2024,5,10,16,0,803
2024,5,10,17,0,962
2024,5,10,18,0,1059
2024,5,10,19,0,1084
2024,5,10,20,0,1037
2024,5,10,21,0,910
2024,5,10,22,0,731
2024,5,10,23,0,511
2024,5,11,0,0,273
2024,5,11,1,0,58
2024,5,11,2,0,0
2024,5,11,3,0,0
2024,5,11,4,0,0
2024,5,11,5,0,0
2024,5,11,6,0,0
2024,5,11,7,0,0
2024,5,11,8,0,0
2024,5,11,9,0,0
2024,5,11,10,0,0
2024,5,11,11,0,0
2024,5,11,12,0,0
2024,5,11,13,0,126
2024,5,11,14,0,359
2024,5,11,15,0,595
2024,5,11,16,0,802
2024,5,11,17,0,958
2024,5,11,18,0,1038
2024,5,11,19,0,1063
2024,5,11,20,0,1017
2024,5,11,21,0,902
2024,5,11,22,0,726
2024,5,11,23,0,510
2024,5,12,0,0,273
2024,5,12,1,0,60
2024,5,12,2,0,0
2024,5,12,3,0,0
2024,5,12,4,0,0
2024,5,12,5,0,0
2024,5,12,6,0,0
2024,5,12,7,0,0
2024,5,12,8,0,0
2024,5,12,9,0,0
2024,5,12,10,0,0
2024,5,12,11,0,0
2024,5,12,12,0,0
2024,5,12,13,0,66
2024,5,12,14,0,230
2024,5,12,15,0,403
2024,5,12,16,0,337
2024,5,12,17,0,564
2024,5,12,18,0,856
2024,5,12,19,0,638
2024,5,12,20,0,601
2024,5,12,21,0,248
2024,5,12,22,0,497
2024,5,12,23,0,509
2024,5,13,0,0,226
2024,5,13,1,0,46
2024,5,13,2,0,0
2024,5,13,3,0,0
2024,5,13,4,0,0
2024,5,13,5,0,0
2024,5,13,6,0,0
2024,5,13,7,0,0
2024,5,13,8,0,0
2024,5,13,9,0,0
2024,5,13,10,0,0
2024,5,13,11,0,0
2024,5,13,12,0,0
2024,5,13,13,0,131
2024,5,13,14,0,367
2024,5,13,15,0,604
2024,5,13,16,0,812
2024,5,13,17,0,973
2024,5,13,18,0,1068
2024,5,13,19,0,1097
2024,5,13,20,0,1049
2024,5,13,21,0,937
2024,5,13,22,0,761
2024,5,13,23,0,542
2024,5,14,0,0,299
2024,5,14,1,0,72
2024,5,14,2,0,0
2024,5,14,3,0,0
2024,5,14,4,0,0
2024,5,14,5,0,0
2024,5,14,6,0,0
2024,5,14,7,0,0
2024,5,14,8,0,0
2024,5,14,9,0,0
2024,5,14,10,0,0
2024,5,14,11,0,0
2024,5,14,12,0,0
2024,5,14,13,0,129
2024,5,14,14,0,356
2024,5,14,15,0,587
2024,5,14,16,0,790
2024,5,14,17,0,946
2024,5,14,18,0,1046
2024,5,14,19,0,1070
2024,5,14,20,0,1026
2024,5,14,21,0,911
2024,5,14,22,0,738
2024,5,14,23,0,457
2024,5,15,0,0,176
2024,5,15,1,0,67
2024,5,15,2,0,0
2024,5,15,3,0,0
2024,5,15,4,0,0
2024,5,15,5,0,0
2024,5,15,6,0,0
2024,5,15,7,0,0
2024,5,15,8,0,0
2024,5,15,9,0,0
2024,5,15,10,0,0
2024,5,15,11,0,0
2024,5,15,12,0,0
2024,5,15,13,0,133
2024,5,15,14,0,365
2024,5,15,15,0,589
2024,5,15,16,0,796
2024,5,15,17,0,954
2024,5,15,18,0,1049
2024,5,15,19,0,1074
2024,5,15,20,0,860
2024,5,15,21,0,863
2024,5,15,22,0,713
2024,5,15,23,0,517
2024,5,16,0,0,189
2024,5,16,1,0,47
2024,5,16,2,0,0
2024,5,16,3,0,0
2024,5,16,4,0,0
2024,5,16,5,0,0
2024,5,16,6,0,0
2024,5,16,7,0,0
2024,5,16,8,0,0
2024,5,16,9,0,0
2024,5,16,10,0,0
2024,5,16,11,0,0
2024,5,16,12,0,0
2024,5,16,13,0,19
2024,5,16,14,0,333
2024,5,16,15,0,479
2024,5,16,16,0,745
2024,5,16,17,0,965
2024,5,16,18,0,916
2024,5,16,19,0,870
2024,5,16,20,0,1028
2024,5,16,21,0,919
2024,5,16,22,0,750
2024,5,16,23,0,427
2024,5,17,0,0,116
2024,5,17,1,0,74
2024,5,17,2,0,0
2024,5,17,3,0,0
2024,5,17,4,0,0
2024,5,17,5,0,0
2024,5,17,6,0,0
2024,5,17,7,0,0
2024,5,17,8,0,0
2024,5,17,9,0,0
2024,5,17,10,0,0
2024,5,17,11,0,0
2024,5,17,12,0,0
2024,5,17,13,0,141
2024,5,17,14,0,376
2024,5,17,15,0,612
2024,5,17,16,0,818
2024,5,17,17,0,974
2024,5,17,18,0,1074
2024,5,17,19,0,1099
2024,5,17,20,0,1055
2024,5,17,21,0,933
2024,5,17,22,0,764
2024,5,17,23,0,546
2024,5,18,0,0,304
2024,5,18,1,0,77
2024,5,18,2,0,0
2024,5,18,3,0,0
2024,5,18,4,0,0
2024,5,18,5,0,0
2024,5,18,6,0,0
2024,5,18,7,0,0
2024,5,18,8,0,0
2024,5,18,9,0,0
2024,5,18,10,0,0
2024,5,18,11,0,0
2024,5,18,12,0,0
2024,5,18,13,0,145
2024,5,18,14,0,383
2024,5,18,15,0,619
2024,5,18,16,0,821
2024,5,18,17,0,977
2024,5,18,18,0,1064
2024,5,18,19,0,1089
2024,5,18,20,0,1042
2024,5,18,21,0,928
2024,5,18,22,0,756
2024,5,18,23,0,539
2024,5,19,0,0,301
2024,5,19,1,0,77
2024,5,19,2,0,0
2024,5,19,3,0,0
2024,5,19,4,0,0
2024,5,19,5,0,0
2024,5,19,6,0,0
2024,5,19,7,0,0
2024,5,19,8,0,0
2024,5,19,9,0,0
2024,5,19,10,0,0
2024,5,19,11,0,0
2024,5,19,12,0,0
2024,5,19,13,0,134
2024,5,19,14,0,358
2024,5,19,15,0,584
2024,5,19,16,0,782
2024,5,19,17,0,933
2024,5,19,18,0,1024
2024,5,19,19,0,1048
2024,5,19,20,0,1001
2024,5,19,21,0,886
2024,5,19,22,0,718
2024,5,19,23,0,511
2024,5,20,0,0,283
2024,5,20,1,0,72
2024,5,20,2,0,0
2024,5,20,3,0,0
2024,5,20,4,0,0
2024,5,20,5,0,0
2024,5,20,6,0,0
2024,5,20,7,0,0
2024,5,20,8,0,0
2024,5,20,9,0,0
2024,5,20,10,0,0
2024,5,20,11,0,0
2024,5,20,12,0,0
2024,5,20,13,0,136
2024,5,20,14,0,363
2024,5,20,15,0,591
2024,5,20,16,0,788
2024,5,20,17,0,940
2024,5,20,18,0,1030
2024,5,20,19,0,1051
2024,5,20,20,0,1006
2024,5,20,21,0,854
2024,5,20,22,0,608
2024,5,20,23,0,461
2024,5,21,0,0,278
2024,5,21,1,0,3
2024,5,21,2,0,0
2024,5,21,3,0,0
2024,5,21,4,0,0
2024,5,21,5,0,0
2024,5,21,6,0,0
2024,5,21,7,0,0
2024,5,21,8,0,0
2024,5,21,9,0,0
2024,5,21,10,0,0
2024,5,21,11,0,0
2024,5,21,12,0,0
2024,5,21,13,0,105
2024,5,21,14,0,314
2024,5,21,15,0,567
2024,5,21,16,0,787
2024,5,21,17,0,864
2024,5,21,18,0,1028
2024,5,21,19,0,1052
2024,5,21,20,0,968
2024,5,21,21,0,762
2024,5,21,22,0,573
2024,5,21,23,0,443
2024,5,22,0,0,283
2024,5,22,1,0,75
2024,5,22,2,0,0
2024,5,22,3,0,0
2024,5,22,4,0,0
2024,5,22,5,0,0
2024,5,22,6,0,0
2024,5,22,7,0,0
2024,5,22,8,0,0
2024,5,22,9,0,0
2024,5,22,10,0,0
2024,5,22,11,0,0
2024,5,22,12,0,0
2024,5,22,13,0,134
2024,5,22,14,0,359
2024,5,22,15,0,522
2024,5,22,16,0,790
2024,5,22,17,0,944
2024,5,22,18,0,1041
2024,5,22,19,0,1066
2024,5,22,20,0,1024
2024,5,22,21,0,902
2024,5,22,22,0,735
2024,5,22,23,0,522
2024,5,23,0,0,288
2024,5,23,1,0,75
2024,5,23,2,0,0
2024,5,23,3,0,0
2024,5,23,4,0,0
2024,5,23,5,0,0
2024,5,23,6,0,0
2024,5,23,7,0,0
2024,5,23,8,0,0
2024,5,23,9,0,0
2024,5,23,10,0,0
2024,5,23,11,0,0
2024,5,23,12,0,0
2024,5,23,13,0,148
2024,5,23,14,0,386
2024,5,23,15,0,624
2024,5,23,16,0,828
2024,5,23,17,0,984
2024,5,23,18,0,1070
2024,5,23,19,0,1095
2024,5,23,20,0,1049
2024,5,23,21,0,936
2024,5,23,22,0,760
2024,5,23,23,0,541
2024,5,24,0,0,303
2024,5,24,1,0,81
2024,5,24,2,0,0
2024,5,24,3,0,0
2024,5,24,4,0,0
2024,5,24,5,0,0
2024,5,24,6,0,0
2024,5,24,7,0,0
2024,5,24,8,0,0
2024,5,24,9,0,0
2024,5,24,10,0,0
2024,5,24,11,0,0
2024,5,24,12,0,0
2024,5,24,13,0,145
2024,5,24,14,0,373
2024,5,24,15,0,603
2024,5,24,16,0,803
2024,5,24,17,0,959
2024,5,24,18,0,1055
2024,5,24,19,0,1076
2024,5,24,20,0,1029
2024,5,24,21,0,913
2024,5,24,22,0,743
2024,5,24,23,0,529
2024,5,25,0,0,297
2024,5,25,1,0,80
2024,5,25,2,0,0
2024,5,25,3,0,0
2024,5,25,4,0,0
2024,5,25,5,0,0
2024,5,25,6,0,0
2024,5,25,7,0,0
2024,5,25,8,0,0
2024,5,25,9,0,0
2024,5,25,10,0,0
2024,5,25,11,0,0
2024,5,25,12,0,0
2024,5,25,13,0,129
2024,5,25,14,0,304
2024,5,25,15,0,606
2024,5,25,16,0,808
2024,5,25,17,0,879
2024,5,25,18,0,1063
2024,5,25,19,0,1089
2024,5,25,20,0,1043
2024,5,25,21,0,926
2024,5,25,22,0,756
2024,5,25,23,0,541
2024,5,26,0,0,267
2024,5,26,1,0,86
2024,5,26,2,0,0
2024,5,26,3,0,0
2024,5,26,4,0,0
2024,5,26,5,0,0
2024,5,26,6,0,0
2024,5,26,7,0,0
2024,5,26,8,0,0
2024,5,26,9,0,0
2024,5,26,10,0,0
2024,5,26,11,0,0
2024,5,26,12,0,0
2024,5,26,13,0,141
2024,5,26,14,0,368
2024,5,26,15,0,596
2024,5,26,16,0,797
2024,5,26,17,0,950
2024,5,26,18,0,1045
2024,5,26,19,0,1069
2024,5,26,20,0,1021
2024,5,26,21,0,911
2024,5,26,22,0,743
2024,5,26,23,0,532
2024,5,27,0,0,301
2024,5,27,1,0,83
2024,5,27,2,0,0
2024,5,27,3,0,0
2024,5,27,4,0,0
2024,5,27,5,0,0
2024,5,27,6,0,0
2024,5,27,7,0,0
2024,5,27,8,0,0
2024,5,27,9,0,0
2024,5,27,10,0,0
2024,5,27,11,0,0
2024,5,27,12,0,0
2024,5,27,13,0,117
2024,5,27,14,0,325
2024,5,27,15,0,586
2024,5,27,16,0,785
2024,5,27,17,0,939
2024,5,27,18,0,1031
2024,5,27,19,0,1056
2024,5,27,20,0,1012
2024,5,27,21,0,807
2024,5,27,22,0,728
2024,5,27,23,0,286
2024,5,28,0,0,213
2024,5,28,1,0,72
2024,5,28,2,0,0
2024,5,28,3,0,0
2024,5,28,4,0,0
2024,5,28,5,0,0
2024,5,28,6,0,0
2024,5,28,7,0,0
2024,5,28,8,0,0
2024,5,28,9,0,0
2024,5,28,10,0,0
2024,5,28,11,0,0
2024,5,28,12,0,0
2024,5,28,13,0,128
2024,5,28,14,0,344
2024,5,28,15,0,564
2024,5,28,16,0,759
2024,5,28,17,0,909
2024,5,28,18,0,1000
2024,5,28,19,0,1022
2024,5,28,20,0,978
2024,5,28,21,0,881
2024,5,28,22,0,656
2024,5,28,23,0,323
2024,5,29,0,0,44
2024,5,29,1,0,75
2024,5,29,2,0,0
2024,5,29,3,0,0
2024,5,29,4,0,0
2024,5,29,5,0,0
2024,5,29,6,0,0
2024,5,29,7,0,0
2024,5,29,8,0,0
2024,5,29,9,0,0
2024,5,29,10,0,0
2024,5,29,11,0,0
2024,5,29,12,0,0
2024,5,29,13,0,140
2024,5,29,14,0,364
2024,5,29,15,0,591
2024,5,29,16,0,789
2024,5,29,17,0,944
2024,5,29,18,0,1042
2024,5,29,19,0,1071
2024,5,29,20,0,1031
2024,5,29,21,0,915
2024,5,29,22,0,751
2024,5,29,23,0,544
2024,5,30,0,0,311
2024,5,30,1,0,90
2024,5,30,2,0,0
2024,5,30,3,0,0
2024,5,30,4,0,0
2024,5,30,5,0,0
2024,5,30,6,0,0
2024,5,30,7,0,0
2024,5,30,8,0,0
2024,5,30,9,0,0
2024,5,30,10,0,0
